episode 0, score 13.0, avg_score_total 13.000, avg_score_last_20 13.000, time_steps_per_episode 13, learning_steps 0, std_score 0.000, std_score_last_20 0.000, total_time_steps 13, total_learning_steps 0, total_terminations 1, total_truncations 0
episode 1, score 19.0, avg_score_total 16.000, avg_score_last_20 16.000, time_steps_per_episode 19, learning_steps 0, std_score 3.000, std_score_last_20 3.000, total_time_steps 32, total_learning_steps 0, total_terminations 2, total_truncations 0
episode 2, score 26.0, avg_score_total 19.333, avg_score_last_20 19.333, time_steps_per_episode 26, learning_steps 1, std_score 5.312, std_score_last_20 5.312, total_time_steps 58, total_learning_steps 1, total_terminations 3, total_truncations 0
episode 3, score 14.0, avg_score_total 18.000, avg_score_last_20 18.000, time_steps_per_episode 14, learning_steps 0, std_score 5.148, std_score_last_20 5.148, total_time_steps 72, total_learning_steps 1, total_terminations 4, total_truncations 0
episode 4, score 10.0, avg_score_total 16.400, avg_score_last_20 16.400, time_steps_per_episode 10, learning_steps 0, std_score 5.607, std_score_last_20 5.607, total_time_steps 82, total_learning_steps 1, total_terminations 5, total_truncations 0
episode 5, score 31.0, avg_score_total 18.833, avg_score_last_20 18.833, time_steps_per_episode 31, learning_steps 1, std_score 7.470, std_score_last_20 7.470, total_time_steps 113, total_learning_steps 2, total_terminations 6, total_truncations 0
episode 6, score 25.0, avg_score_total 19.714, avg_score_last_20 19.714, time_steps_per_episode 25, learning_steps 1, std_score 7.245, std_score_last_20 7.245, total_time_steps 138, total_learning_steps 3, total_terminations 7, total_truncations 0
episode 7, score 19.0, avg_score_total 19.625, avg_score_last_20 19.625, time_steps_per_episode 19, learning_steps 0, std_score 6.781, std_score_last_20 6.781, total_time_steps 157, total_learning_steps 3, total_terminations 8, total_truncations 0
episode 8, score 13.0, avg_score_total 18.889, avg_score_last_20 18.889, time_steps_per_episode 13, learning_steps 0, std_score 6.724, std_score_last_20 6.724, total_time_steps 170, total_learning_steps 3, total_terminations 9, total_truncations 0
episode 9, score 53.0, avg_score_total 22.300, avg_score_last_20 22.300, time_steps_per_episode 53, learning_steps 2, std_score 12.059, std_score_last_20 12.059, total_time_steps 223, total_learning_steps 5, total_terminations 10, total_truncations 0
episode 10, score 37.0, avg_score_total 23.636, avg_score_last_20 23.636, time_steps_per_episode 37, learning_steps 1, std_score 12.249, std_score_last_20 12.249, total_time_steps 260, total_learning_steps 6, total_terminations 11, total_truncations 0
