episode 243, score -1649.5835470643406, avg_score_total -1405.188, avg_score_last_20 -1373.178773819909, time_steps_per_episode 200, learning_steps 40, total_time_steps 48800, total_learning_steps 9760
episode 244, score -1189.866371219719, avg_score_total -1404.309, avg_score_last_20 -1357.237623668528, time_steps_per_episode 200, learning_steps 40, total_time_steps 49000, total_learning_steps 9800
episode 245, score -1590.7574825935483, avg_score_total -1405.067, avg_score_last_20 -1361.3191228289754, time_steps_per_episode 200, learning_steps 40, total_time_steps 49200, total_learning_steps 9840
episode 246, score -1562.3784217765317, avg_score_total -1405.704, avg_score_last_20 -1364.8066753209723, time_steps_per_episode 200, learning_steps 40, total_time_steps 49400, total_learning_steps 9880
episode 247, score -1647.1263653880062, avg_score_total -1406.678, avg_score_last_20 -1374.907248948683, time_steps_per_episode 200, learning_steps 40, total_time_steps 49600, total_learning_steps 9920
episode 248, score -1261.1019214720488, avg_score_total -1406.093, avg_score_last_20 -1365.863081379242, time_steps_per_episode 200, learning_steps 40, total_time_steps 49800, total_learning_steps 9960
episode 249, score -1604.675575642076, avg_score_total -1406.887, avg_score_last_20 -1387.228775532204, time_steps_per_episode 200, learning_steps 40, total_time_steps 50000, total_learning_steps 10000
episode 250, score -1542.3226744862993, avg_score_total -1407.427, avg_score_last_20 -1387.94320119502, time_steps_per_episode 200, learning_steps 40, total_time_steps 50200, total_learning_steps 10040
episode 251, score -1422.5856888427936, avg_score_total -1407.487, avg_score_last_20 -1391.2904832656527, time_steps_per_episode 200, learning_steps 40, total_time_steps 50400, total_learning_steps 10080
episode 252, score -1589.7495668353392, avg_score_total -1408.208, avg_score_last_20 -1410.288856672783, time_steps_per_episode 200, learning_steps 40, total_time_steps 50600, total_learning_steps 10120
episode 253, score -1500.8265656313997, avg_score_total -1408.572, avg_score_last_20 -1412.4255041430893, time_steps_per_episode 200, learning_steps 40, total_time_steps 50800, total_learning_steps 10160
episode 254, score -1497.652476682026, avg_score_total -1408.921, avg_score_last_20 -1411.9670512532723, time_steps_per_episode 200, learning_steps 40, total_time_steps 51000, total_learning_steps 10200
episode 255, score -1541.8260129768798, avg_score_total -1409.441, avg_score_last_20 -1420.8595981409005, time_steps_per_episode 200, learning_steps 40, total_time_steps 51200, total_learning_steps 10240
episode 256, score -1561.9825788093556, avg_score_total -1410.034, avg_score_last_20 -1445.096089125685, time_steps_per_episode 200, learning_steps 40, total_time_steps 51400, total_learning_steps 10280
episode 257, score -1506.833656303575, avg_score_total -1410.409, avg_score_last_20 -1457.9482149957146, time_steps_per_episode 200, learning_steps 40, total_time_steps 51600, total_learning_steps 10320
episode 258, score -1218.2786063083988, avg_score_total -1409.668, avg_score_last_20 -1459.2084603696453, time_steps_per_episode 200, learning_steps 40, total_time_steps 51800, total_learning_steps 10360
episode 259, score -1436.4927760067965, avg_score_total -1409.771, avg_score_last_20 -1455.0482684230624, time_steps_per_episode 200, learning_steps 40, total_time_steps 52000, total_learning_steps 10400
episode 260, score -1545.0915325622025, avg_score_total -1410.289, avg_score_last_20 -1476.6975478408528, time_steps_per_episode 200, learning_steps 40, total_time_steps 52200, total_learning_steps 10440
episode 261, score -1491.4678224713534, avg_score_total -1410.599, avg_score_last_20 -1494.5720413123186, time_steps_per_episode 200, learning_steps 40, total_time_steps 52400, total_learning_steps 10480
episode 262, score -1622.7134824846858, avg_score_total -1411.406, avg_score_last_20 -1499.1656562778685, time_steps_per_episode 200, learning_steps 40, total_time_steps 52600, total_learning_steps 10520
episode 263, score -1560.3380738858048, avg_score_total -1411.970, avg_score_last_20 -1494.7033826189418, time_steps_per_episode 200, learning_steps 40, total_time_steps 52800, total_learning_steps 10560
episode 264, score -1568.518393952151, avg_score_total -1412.560, avg_score_last_20 -1513.6359837555635, time_steps_per_episode 200, learning_steps 40, total_time_steps 53000, total_learning_steps 10600
episode 265, score -1485.0928462592813, avg_score_total -1412.833, avg_score_last_20 -1508.3527519388504, time_steps_per_episode 200, learning_steps 40, total_time_steps 53200, total_learning_steps 10640
episode 266, score -1494.5926577260507, avg_score_total -1413.139, avg_score_last_20 -1504.9634637363263, time_steps_per_episode 200, learning_steps 40, total_time_steps 53400, total_learning_steps 10680
episode 267, score -1626.1916058093007, avg_score_total -1413.934, avg_score_last_20 -1503.9167257573909, time_steps_per_episode 200, learning_steps 40, total_time_steps 53600, total_learning_steps 10720
episode 268, score -1580.2514702864269, avg_score_total -1414.553, avg_score_last_20 -1519.8742031981099, time_steps_per_episode 200, learning_steps 40, total_time_steps 53800, total_learning_steps 10760
episode 269, score -1677.8816320320395, avg_score_total -1415.528, avg_score_last_20 -1523.5345060176082, time_steps_per_episode 200, learning_steps 40, total_time_steps 54000, total_learning_steps 10800
episode 270, score -1491.7202475287756, avg_score_total -1415.809, avg_score_last_20 -1521.004384669732, time_steps_per_episode 200, learning_steps 40, total_time_steps 54200, total_learning_steps 10840
episode 271, score -1641.2564550451034, avg_score_total -1416.638, avg_score_last_20 -1531.9379229798474, time_steps_per_episode 200, learning_steps 40, total_time_steps 54400, total_learning_steps 10880
episode 272, score -1618.3227125071082, avg_score_total -1417.377, avg_score_last_20 -1533.3665802634355, time_steps_per_episode 200, learning_steps 40, total_time_steps 54600, total_learning_steps 10920
episode 273, score -1591.4266912220887, avg_score_total -1418.012, avg_score_last_20 -1537.8965865429702, time_steps_per_episode 200, learning_steps 40, total_time_steps 54800, total_learning_steps 10960
episode 274, score -1662.278139591622, avg_score_total -1418.900, avg_score_last_20 -1546.12786968845, time_steps_per_episode 200, learning_steps 40, total_time_steps 55000, total_learning_steps 11000
episode 275, score -1644.8338836614407, avg_score_total -1419.719, avg_score_last_20 -1551.278263222678, time_steps_per_episode 200, learning_steps 40, total_time_steps 55200, total_learning_steps 11040
episode 276, score -1446.6096087080184, avg_score_total -1419.816, avg_score_last_20 -1545.5096147176114, time_steps_per_episode 200, learning_steps 40, total_time_steps 55400, total_learning_steps 11080
episode 277, score -1458.903038881197, avg_score_total -1419.956, avg_score_last_20 -1543.1130838464924, time_steps_per_episode 200, learning_steps 40, total_time_steps 55600, total_learning_steps 11120
episode 278, score -1654.6241137811191, avg_score_total -1420.798, avg_score_last_20 -1564.9303592201284, time_steps_per_episode 200, learning_steps 40, total_time_steps 55800, total_learning_steps 11160
episode 279, score -1566.4432995791249, avg_score_total -1421.318, avg_score_last_20 -1571.4278853987448, time_steps_per_episode 200, learning_steps 40, total_time_steps 56000, total_learning_steps 11200
episode 280, score -1495.708177068431, avg_score_total -1421.582, avg_score_last_20 -1568.9587176240561, time_steps_per_episode 200, learning_steps 40, total_time_steps 56200, total_learning_steps 11240
episode 281, score -1530.2839128205967, avg_score_total -1421.968, avg_score_last_20 -1570.8995221415182, time_steps_per_episode 200, learning_steps 40, total_time_steps 56400, total_learning_steps 11280
episode 282, score -1572.3449571709214, avg_score_total -1422.499, avg_score_last_20 -1568.38109587583, time_steps_per_episode 200, learning_steps 40, total_time_steps 56600, total_learning_steps 11320
episode 283, score -1553.6190564718727, avg_score_total -1422.961, avg_score_last_20 -1568.0451450051332, time_steps_per_episode 200, learning_steps 40, total_time_steps 56800, total_learning_steps 11360
episode 284, score -1473.5810921046532, avg_score_total -1423.139, avg_score_last_20 -1563.2982799127583, time_steps_per_episode 200, learning_steps 40, total_time_steps 57000, total_learning_steps 11400
episode 285, score -1618.1622866334124, avg_score_total -1423.820, avg_score_last_20 -1569.951751931465, time_steps_per_episode 200, learning_steps 40, total_time_steps 57200, total_learning_steps 11440
episode 286, score -1670.121970854571, avg_score_total -1424.679, avg_score_last_20 -1578.7282175878913, time_steps_per_episode 200, learning_steps 40, total_time_steps 57400, total_learning_steps 11480
episode 287, score -1640.6424853895967, avg_score_total -1425.429, avg_score_last_20 -1579.4507615669058, time_steps_per_episode 200, learning_steps 40, total_time_steps 57600, total_learning_steps 11520
episode 288, score -1604.3876321360688, avg_score_total -1426.048, avg_score_last_20 -1580.657569659388, time_steps_per_episode 200, learning_steps 40, total_time_steps 57800, total_learning_steps 11560
episode 289, score -1605.3182478725937, avg_score_total -1426.666, avg_score_last_20 -1577.0294004514158, time_steps_per_episode 200, learning_steps 40, total_time_steps 58000, total_learning_steps 11600
episode 290, score -1639.8237133182697, avg_score_total -1427.398, avg_score_last_20 -1584.4345737408908, time_steps_per_episode 200, learning_steps 40, total_time_steps 58200, total_learning_steps 11640
episode 291, score -1529.398643375436, avg_score_total -1427.748, avg_score_last_20 -1578.8416831574073, time_steps_per_episode 200, learning_steps 40, total_time_steps 58400, total_learning_steps 11680
episode 292, score -1633.0731044004388, avg_score_total -1428.449, avg_score_last_20 -1579.5792027520738, time_steps_per_episode 200, learning_steps 40, total_time_steps 58600, total_learning_steps 11720
episode 293, score -1466.7861523315044, avg_score_total -1428.579, avg_score_last_20 -1573.3471758075443, time_steps_per_episode 200, learning_steps 40, total_time_steps 58800, total_learning_steps 11760
episode 294, score -1528.5602538531896, avg_score_total -1428.918, avg_score_last_20 -1566.6612815206229, time_steps_per_episode 200, learning_steps 40, total_time_steps 59000, total_learning_steps 11800
episode 295, score -1539.3067295616672, avg_score_total -1429.291, avg_score_last_20 -1561.384923815634, time_steps_per_episode 200, learning_steps 40, total_time_steps 59200, total_learning_steps 11840
episode 296, score -1582.6474464476369, avg_score_total -1429.807, avg_score_last_20 -1568.1868157026151, time_steps_per_episode 200, learning_steps 40, total_time_steps 59400, total_learning_steps 11880
episode 297, score -1590.1820697195328, avg_score_total -1430.345, avg_score_last_20 -1574.750767244532, time_steps_per_episode 200, learning_steps 40, total_time_steps 59600, total_learning_steps 11920
episode 298, score -1556.9040502534951, avg_score_total -1430.769, avg_score_last_20 -1569.8647640681506, time_steps_per_episode 200, learning_steps 40, total_time_steps 59800, total_learning_steps 11960
episode 299, score -1660.9872204987557, avg_score_total -1431.536, avg_score_last_20 -1574.591960114132, time_steps_per_episode 200, learning_steps 40, total_time_steps 60000, total_learning_steps 12000
episode 300, score -1586.6209834228798, avg_score_total -1432.051, avg_score_last_20 -1579.1376004318545, time_steps_per_episode 200, learning_steps 40, total_time_steps 60200, total_learning_steps 12040
episode 301, score -1583.2638720890932, avg_score_total -1432.552, avg_score_last_20 -1581.7865983952793, time_steps_per_episode 200, learning_steps 40, total_time_steps 60400, total_learning_steps 12080
episode 302, score -1576.5423610683488, avg_score_total -1433.027, avg_score_last_20 -1581.996468590151, time_steps_per_episode 200, learning_steps 40, total_time_steps 60600, total_learning_steps 12120
episode 303, score -1569.889182115026, avg_score_total -1433.477, avg_score_last_20 -1582.8099748723084, time_steps_per_episode 200, learning_steps 40, total_time_steps 60800, total_learning_steps 12160
episode 304, score -1634.8372637898005, avg_score_total -1434.138, avg_score_last_20 -1590.8727834565657, time_steps_per_episode 200, learning_steps 40, total_time_steps 61000, total_learning_steps 12200
episode 305, score -1615.3762679372974, avg_score_total -1434.730, avg_score_last_20 -1590.73348252176, time_steps_per_episode 200, learning_steps 40, total_time_steps 61200, total_learning_steps 12240
episode 306, score -1531.679296201515, avg_score_total -1435.046, avg_score_last_20 -1583.8113487891071, time_steps_per_episode 200, learning_steps 40, total_time_steps 61400, total_learning_steps 12280
episode 307, score -1619.133324328759, avg_score_total -1435.643, avg_score_last_20 -1582.7358907360651, time_steps_per_episode 200, learning_steps 40, total_time_steps 61600, total_learning_steps 12320
episode 308, score -1591.6270842028491, avg_score_total -1436.148, avg_score_last_20 -1582.0978633394043, time_steps_per_episode 200, learning_steps 40, total_time_steps 61800, total_learning_steps 12360
episode 309, score -1393.6715604380927, avg_score_total -1436.011, avg_score_last_20 -1571.515528967679, time_steps_per_episode 200, learning_steps 40, total_time_steps 62000, total_learning_steps 12400
episode 310, score -1550.3284541375194, avg_score_total -1436.379, avg_score_last_20 -1567.0407660086416, time_steps_per_episode 200, learning_steps 40, total_time_steps 62200, total_learning_steps 12440
episode 311, score -1492.6341213655162, avg_score_total -1436.559, avg_score_last_20 -1565.2025399081458, time_steps_per_episode 200, learning_steps 40, total_time_steps 62400, total_learning_steps 12480
episode 312, score -1582.738424692884, avg_score_total -1437.026, avg_score_last_20 -1562.6858059227682, time_steps_per_episode 200, learning_steps 40, total_time_steps 62600, total_learning_steps 12520
episode 313, score -1523.585635807478, avg_score_total -1437.302, avg_score_last_20 -1565.525780096567, time_steps_per_episode 200, learning_steps 40, total_time_steps 62800, total_learning_steps 12560
episode 314, score -1641.4350624940994, avg_score_total -1437.950, avg_score_last_20 -1571.1695205286126, time_steps_per_episode 200, learning_steps 40, total_time_steps 63000, total_learning_steps 12600
episode 315, score -1098.6215239317905, avg_score_total -1436.876, avg_score_last_20 -1549.1352602471184, time_steps_per_episode 200, learning_steps 40, total_time_steps 63200, total_learning_steps 12640
episode 316, score -1432.8359439729618, avg_score_total -1436.863, avg_score_last_20 -1541.6446851233845, time_steps_per_episode 200, learning_steps 40, total_time_steps 63400, total_learning_steps 12680
episode 317, score -1535.8176054803423, avg_score_total -1437.174, avg_score_last_20 -1538.9264619114251, time_steps_per_episode 200, learning_steps 40, total_time_steps 63600, total_learning_steps 12720
episode 318, score -1114.5890882240046, avg_score_total -1436.163, avg_score_last_20 -1516.8107138099506, time_steps_per_episode 200, learning_steps 40, total_time_steps 63800, total_learning_steps 12760
episode 319, score -1527.6937452342174, avg_score_total -1436.449, avg_score_last_20 -1510.1460400467236, time_steps_per_episode 200, learning_steps 40, total_time_steps 64000, total_learning_steps 12800
episode 320, score -1157.8506490559487, avg_score_total -1435.581, avg_score_last_20 -1488.7075233283772, time_steps_per_episode 200, learning_steps 40, total_time_steps 64200, total_learning_steps 12840
episode 321, score -1061.3377290238204, avg_score_total -1434.419, avg_score_last_20 -1462.6112161751137, time_steps_per_episode 200, learning_steps 40, total_time_steps 64400, total_learning_steps 12880
episode 322, score -870.714698742339, avg_score_total -1432.674, avg_score_last_20 -1427.3198330588132, time_steps_per_episode 200, learning_steps 40, total_time_steps 64600, total_learning_steps 12920
episode 323, score -1013.0040103638074, avg_score_total -1431.378, avg_score_last_20 -1399.4755744712522, time_steps_per_episode 200, learning_steps 40, total_time_steps 64800, total_learning_steps 12960
episode 324, score -1147.0834896633392, avg_score_total -1430.504, avg_score_last_20 -1375.087885764929, time_steps_per_episode 200, learning_steps 40, total_time_steps 65000, total_learning_steps 13000
episode 325, score -1147.6634151570724, avg_score_total -1429.636, avg_score_last_20 -1351.702243125918, time_steps_per_episode 200, learning_steps 40, total_time_steps 65200, total_learning_steps 13040
episode 326, score -1185.933969128839, avg_score_total -1428.891, avg_score_last_20 -1334.414976772284, time_steps_per_episode 200, learning_steps 40, total_time_steps 65400, total_learning_steps 13080
episode 327, score -1256.82189556002, avg_score_total -1428.366, avg_score_last_20 -1316.2994053338473, time_steps_per_episode 200, learning_steps 40, total_time_steps 65600, total_learning_steps 13120
episode 328, score -1307.9782805323173, avg_score_total -1428.000, avg_score_last_20 -1302.1169651503205, time_steps_per_episode 200, learning_steps 40, total_time_steps 65800, total_learning_steps 13160
episode 329, score -1396.7487807889765, avg_score_total -1427.906, avg_score_last_20 -1302.270826167865, time_steps_per_episode 200, learning_steps 40, total_time_steps 66000, total_learning_steps 13200
episode 330, score -1367.0976012554368, avg_score_total -1427.722, avg_score_last_20 -1293.1092835237607, time_steps_per_episode 200, learning_steps 40, total_time_steps 66200, total_learning_steps 13240
episode 331, score -977.243562716601, avg_score_total -1426.365, avg_score_last_20 -1267.3397555913148, time_steps_per_episode 200, learning_steps 40, total_time_steps 66400, total_learning_steps 13280
episode 332, score -1196.1705566668595, avg_score_total -1425.674, avg_score_last_20 -1248.0113621900136, time_steps_per_episode 200, learning_steps 40, total_time_steps 66600, total_learning_steps 13320
episode 333, score -906.086424098941, avg_score_total -1424.118, avg_score_last_20 -1217.1364016045868, time_steps_per_episode 200, learning_steps 40, total_time_steps 66800, total_learning_steps 13360
episode 334, score -1494.6740324383331, avg_score_total -1424.329, avg_score_last_20 -1209.7983501017984, time_steps_per_episode 200, learning_steps 40, total_time_steps 67000, total_learning_steps 13400
episode 335, score -1492.2551436372794, avg_score_total -1424.531, avg_score_last_20 -1229.4800310870728, time_steps_per_episode 200, learning_steps 40, total_time_steps 67200, total_learning_steps 13440
episode 336, score -1008.6952511999476, avg_score_total -1423.297, avg_score_last_20 -1208.272996448422, time_steps_per_episode 200, learning_steps 40, total_time_steps 67400, total_learning_steps 13480
episode 337, score -1018.019295448833, avg_score_total -1422.098, avg_score_last_20 -1182.3830809468468, time_steps_per_episode 200, learning_steps 40, total_time_steps 67600, total_learning_steps 13520
episode 338, score -704.2894594526065, avg_score_total -1419.980, avg_score_last_20 -1161.8680995082768, time_steps_per_episode 200, learning_steps 40, total_time_steps 67800, total_learning_steps 13560
episode 339, score -855.4486127600915, avg_score_total -1418.320, avg_score_last_20 -1128.2558428845705, time_steps_per_episode 200, learning_steps 40, total_time_steps 68000, total_learning_steps 13600
episode 340, score -1298.317458688891, avg_score_total -1417.968, avg_score_last_20 -1135.2791833662177, time_steps_per_episode 200, learning_steps 40, total_time_steps 68200, total_learning_steps 13640
episode 341, score -1195.2704301119447, avg_score_total -1417.317, avg_score_last_20 -1141.975818420624, time_steps_per_episode 200, learning_steps 40, total_time_steps 68400, total_learning_steps 13680
episode 342, score -863.8496093522942, avg_score_total -1415.703, avg_score_last_20 -1141.6325639511217, time_steps_per_episode 200, learning_steps 40, total_time_steps 68600, total_learning_steps 13720
episode 343, score -1118.1033426104113, avg_score_total -1414.838, avg_score_last_20 -1146.887530563452, time_steps_per_episode 200, learning_steps 40, total_time_steps 68800, total_learning_steps 13760
episode 344, score -1313.5339052429538, avg_score_total -1414.545, avg_score_last_20 -1155.2100513424325, time_steps_per_episode 200, learning_steps 40, total_time_steps 69000, total_learning_steps 13800
episode 345, score -1250.0207120023508, avg_score_total -1414.069, avg_score_last_20 -1160.3279161846965, time_steps_per_episode 200, learning_steps 40, total_time_steps 69200, total_learning_steps 13840
episode 346, score -1347.8809569354748, avg_score_total -1413.878, avg_score_last_20 -1168.4252655750283, time_steps_per_episode 200, learning_steps 40, total_time_steps 69400, total_learning_steps 13880
episode 347, score -1414.7468566588934, avg_score_total -1413.881, avg_score_last_20 -1176.321513629972, time_steps_per_episode 200, learning_steps 40, total_time_steps 69600, total_learning_steps 13920
episode 348, score -1196.0174193210364, avg_score_total -1413.257, avg_score_last_20 -1170.723470569408, time_steps_per_episode 200, learning_steps 40, total_time_steps 69800, total_learning_steps 13960
episode 349, score -1460.0667381956478, avg_score_total -1413.390, avg_score_last_20 -1173.8893684397412, time_steps_per_episode 200, learning_steps 40, total_time_steps 70000, total_learning_steps 14000
episode 350, score -1506.3644920866152, avg_score_total -1413.655, avg_score_last_20 -1180.8527129813003, time_steps_per_episode 200, learning_steps 40, total_time_steps 70200, total_learning_steps 14040
episode 351, score -1490.7973794524166, avg_score_total -1413.874, avg_score_last_20 -1206.530403818091, time_steps_per_episode 200, learning_steps 40, total_time_steps 70400, total_learning_steps 14080
episode 352, score -1305.9429648888408, avg_score_total -1413.569, avg_score_last_20 -1212.0190242291899, time_steps_per_episode 200, learning_steps 40, total_time_steps 70600, total_learning_steps 14120
episode 353, score -1493.5578890274176, avg_score_total -1413.795, avg_score_last_20 -1241.392597475614, time_steps_per_episode 200, learning_steps 40, total_time_steps 70800, total_learning_steps 14160
episode 354, score -1391.7630900298652, avg_score_total -1413.733, avg_score_last_20 -1236.2470503551906, time_steps_per_episode 200, learning_steps 40, total_time_steps 71000, total_learning_steps 14200
episode 355, score -1367.1064651249742, avg_score_total -1413.602, avg_score_last_20 -1229.9896164295753, time_steps_per_episode 200, learning_steps 40, total_time_steps 71200, total_learning_steps 14240
episode 356, score -1489.3511690132661, avg_score_total -1413.814, avg_score_last_20 -1254.022412320241, time_steps_per_episode 200, learning_steps 40, total_time_steps 71400, total_learning_steps 14280
episode 357, score -697.2778537945908, avg_score_total -1411.812, avg_score_last_20 -1237.985340237529, time_steps_per_episode 200, learning_steps 40, total_time_steps 71600, total_learning_steps 14320
episode 358, score -1327.5078698355082, avg_score_total -1411.577, avg_score_last_20 -1269.1462607566743, time_steps_per_episode 200, learning_steps 40, total_time_steps 71800, total_learning_steps 14360
episode 359, score -1493.7690733202762, avg_score_total -1411.806, avg_score_last_20 -1301.0622837846834, time_steps_per_episode 200, learning_steps 40, total_time_steps 72000, total_learning_steps 14400
episode 360, score -1494.285650814764, avg_score_total -1412.034, avg_score_last_20 -1310.8606933909773, time_steps_per_episode 200, learning_steps 40, total_time_steps 72200, total_learning_steps 14440
episode 361, score -1463.4498883633435, avg_score_total -1412.176, avg_score_last_20 -1324.2696663035467, time_steps_per_episode 200, learning_steps 40, total_time_steps 72400, total_learning_steps 14480
episode 362, score -1605.7972629758597, avg_score_total -1412.710, avg_score_last_20 -1361.3670489847252, time_steps_per_episode 200, learning_steps 40, total_time_steps 72600, total_learning_steps 14520
episode 363, score -1411.9686388001983, avg_score_total -1412.708, avg_score_last_20 -1376.0603137942144, time_steps_per_episode 200, learning_steps 40, total_time_steps 72800, total_learning_steps 14560
episode 364, score -1214.852548850307, avg_score_total -1412.166, avg_score_last_20 -1371.1262459745822, time_steps_per_episode 200, learning_steps 40, total_time_steps 73000, total_learning_steps 14600
episode 365, score -1170.2384021908588, avg_score_total -1411.505, avg_score_last_20 -1367.1371304840077, time_steps_per_episode 200, learning_steps 40, total_time_steps 73200, total_learning_steps 14640
episode 366, score -1169.030610005735, avg_score_total -1410.844, avg_score_last_20 -1358.194613137521, time_steps_per_episode 200, learning_steps 40, total_time_steps 73400, total_learning_steps 14680
episode 367, score -1638.2099704643538, avg_score_total -1411.462, avg_score_last_20 -1369.367768827794, time_steps_per_episode 200, learning_steps 40, total_time_steps 73600, total_learning_steps 14720
episode 368, score -1345.745954734469, avg_score_total -1411.284, avg_score_last_20 -1376.8541955984656, time_steps_per_episode 200, learning_steps 40, total_time_steps 73800, total_learning_steps 14760
episode 369, score -1559.0486928639245, avg_score_total -1411.683, avg_score_last_20 -1381.8032933318796, time_steps_per_episode 200, learning_steps 40, total_time_steps 74000, total_learning_steps 14800
episode 370, score -1333.7534752709123, avg_score_total -1411.473, avg_score_last_20 -1373.1727424910941, time_steps_per_episode 200, learning_steps 40, total_time_steps 74200, total_learning_steps 14840
episode 371, score -1005.4172475085246, avg_score_total -1410.381, avg_score_last_20 -1348.9037358938997, time_steps_per_episode 200, learning_steps 40, total_time_steps 74400, total_learning_steps 14880
episode 372, score -1211.9586005265128, avg_score_total -1409.849, avg_score_last_20 -1344.204517675783, time_steps_per_episode 200, learning_steps 40, total_time_steps 74600, total_learning_steps 14920
episode 373, score -1266.946773751087, avg_score_total -1409.467, avg_score_last_20 -1332.8739619119665, time_steps_per_episode 200, learning_steps 40, total_time_steps 74800, total_learning_steps 14960
episode 374, score -1287.1336865148878, avg_score_total -1409.141, avg_score_last_20 -1327.6424917362176, time_steps_per_episode 200, learning_steps 40, total_time_steps 75000, total_learning_steps 15000
episode 375, score -1250.2605796477815, avg_score_total -1408.719, avg_score_last_20 -1321.800197462358, time_steps_per_episode 200, learning_steps 40, total_time_steps 75200, total_learning_steps 15040
episode 376, score -1132.7529948951212, avg_score_total -1407.987, avg_score_last_20 -1303.9702887564506, time_steps_per_episode 200, learning_steps 40, total_time_steps 75400, total_learning_steps 15080
episode 377, score -896.6925459412066, avg_score_total -1406.634, avg_score_last_20 -1313.9410233637814, time_steps_per_episode 200, learning_steps 40, total_time_steps 75600, total_learning_steps 15120
episode 378, score -1518.1330128271932, avg_score_total -1406.928, avg_score_last_20 -1323.4722805133656, time_steps_per_episode 200, learning_steps 40, total_time_steps 75800, total_learning_steps 15160
episode 379, score -1347.3566344755823, avg_score_total -1406.771, avg_score_last_20 -1316.151658571131, time_steps_per_episode 200, learning_steps 40, total_time_steps 76000, total_learning_steps 15200
episode 380, score -1270.049182989181, avg_score_total -1406.412, avg_score_last_20 -1304.939835179852, time_steps_per_episode 200, learning_steps 40, total_time_steps 76200, total_learning_steps 15240
episode 381, score -1049.4998101769152, avg_score_total -1405.478, avg_score_last_20 -1284.2423312705307, time_steps_per_episode 200, learning_steps 40, total_time_steps 76400, total_learning_steps 15280
episode 382, score -1507.1379424521804, avg_score_total -1405.744, avg_score_last_20 -1279.3093652443465, time_steps_per_episode 200, learning_steps 40, total_time_steps 76600, total_learning_steps 15320
episode 383, score -1219.0904458055643, avg_score_total -1405.258, avg_score_last_20 -1269.6654555946147, time_steps_per_episode 200, learning_steps 40, total_time_steps 76800, total_learning_steps 15360
episode 384, score -1596.4793635559897, avg_score_total -1405.754, avg_score_last_20 -1288.746796329899, time_steps_per_episode 200, learning_steps 40, total_time_steps 77000, total_learning_steps 15400
episode 385, score -1401.9117306377416, avg_score_total -1405.744, avg_score_last_20 -1300.3304627522432, time_steps_per_episode 200, learning_steps 40, total_time_steps 77200, total_learning_steps 15440
episode 386, score -1227.4251732881971, avg_score_total -1405.283, avg_score_last_20 -1303.2501909163661, time_steps_per_episode 200, learning_steps 40, total_time_steps 77400, total_learning_steps 15480
episode 387, score -1423.0364369793635, avg_score_total -1405.329, avg_score_last_20 -1292.4915142421166, time_steps_per_episode 200, learning_steps 40, total_time_steps 77600, total_learning_steps 15520
episode 388, score -1410.6907388053557, avg_score_total -1405.343, avg_score_last_20 -1295.738753445661, time_steps_per_episode 200, learning_steps 40, total_time_steps 77800, total_learning_steps 15560
episode 389, score -1218.33004192159, avg_score_total -1404.863, avg_score_last_20 -1278.7028208985441, time_steps_per_episode 200, learning_steps 40, total_time_steps 78000, total_learning_steps 15600
episode 390, score -1102.6764693549185, avg_score_total -1404.091, avg_score_last_20 -1267.1489706027446, time_steps_per_episode 200, learning_steps 40, total_time_steps 78200, total_learning_steps 15640
episode 391, score -1449.198358098622, avg_score_total -1404.206, avg_score_last_20 -1289.3380261322495, time_steps_per_episode 200, learning_steps 40, total_time_steps 78400, total_learning_steps 15680
episode 392, score -1636.1860837117717, avg_score_total -1404.796, avg_score_last_20 -1310.5494002915125, time_steps_per_episode 200, learning_steps 40, total_time_steps 78600, total_learning_steps 15720
episode 393, score -1615.041871394487, avg_score_total -1405.330, avg_score_last_20 -1327.9541551736825, time_steps_per_episode 200, learning_steps 40, total_time_steps 78800, total_learning_steps 15760
episode 394, score -1722.189914188953, avg_score_total -1406.132, avg_score_last_20 -1349.7069665573858, time_steps_per_episode 200, learning_steps 40, total_time_steps 79000, total_learning_steps 15800
episode 395, score -1599.8957097389184, avg_score_total -1406.621, avg_score_last_20 -1367.1887230619425, time_steps_per_episode 200, learning_steps 40, total_time_steps 79200, total_learning_steps 15840
episode 396, score -1540.5217452573008, avg_score_total -1406.958, avg_score_last_20 -1387.5771605800514, time_steps_per_episode 200, learning_steps 40, total_time_steps 79400, total_learning_steps 15880
episode 397, score -1836.0068899923745, avg_score_total -1408.036, avg_score_last_20 -1434.54287778261, time_steps_per_episode 200, learning_steps 40, total_time_steps 79600, total_learning_steps 15920
episode 398, score -1662.684093894527, avg_score_total -1408.675, avg_score_last_20 -1441.7704318359768, time_steps_per_episode 200, learning_steps 40, total_time_steps 79800, total_learning_steps 15960
episode 399, score -1718.2667230102759, avg_score_total -1409.449, avg_score_last_20 -1460.3159362627116, time_steps_per_episode 200, learning_steps 40, total_time_steps 80000, total_learning_steps 16000
episode 400, score -1612.96777927175, avg_score_total -1409.956, avg_score_last_20 -1477.4618660768397, time_steps_per_episode 200, learning_steps 40, total_time_steps 80200, total_learning_steps 16040
episode 401, score -1707.6160070114918, avg_score_total -1410.697, avg_score_last_20 -1510.3676759185687, time_steps_per_episode 200, learning_steps 40, total_time_steps 80400, total_learning_steps 16080
episode 402, score -1548.1989405857778, avg_score_total -1411.038, avg_score_last_20 -1512.4207258252486, time_steps_per_episode 200, learning_steps 40, total_time_steps 80600, total_learning_steps 16120
